wavelength_center_nm,trans_total,trans_h2o,trans_co2
5710.0,0.703351558942,0.703351559025,0.999999999894
5730.0,0.759711535021,0.759711535211,0.999999999771
5750.0,0.794611332689,0.794611332815,0.999999999855
5770.0,0.584007864144,0.584007864244,0.999999999811
5790.0,0.930166673737,0.930166673925,0.999999999782
5810.0,0.801161999074,0.801161999188,0.999999999864
5830.0,0.581380075518,0.581380075613,0.999999999870
5850.0,0.878350040493,0.878350040620,0.999999999855
5870.0,0.620435525912,0.620435526044,0.999999999803
5890.0,0.389627930876,0.389627930937,0.999999999838
5910.0,0.888758508303,0.888758508393,0.999999999900
5930.0,0.570859474923,0.570859474946,0.999999999967
5950.0,0.740614979204,0.740614979208,0.999999999993
5970.0,0.740193465350,0.740193465350,1.000000000000
5990.0,0.620879213636,0.620879213636,1.000000000000
6010.0,0.807046497687,0.807046497687,1.000000000000
6030.0,0.951957642982,0.951957642982,1.000000000000
6050.0,0.390306007209,0.390306007209,1.000000000000
6070.0,0.532387264496,0.532387264497,1.000000000000
6090.0,0.939488333763,0.939488333764,0.999999999998
6110.0,0.540128333729,0.540128333732,0.999999999995
6130.0,0.965768483362,0.965768483369,0.999999999993
6150.0,0.740640719277,0.740640719293,0.999999999981
6170.0,0.863686483754,0.863686483782,0.999999999966
6190.0,0.697586138515,0.697586138552,0.999999999947
6210.0,0.939389242573,0.939389242639,0.999999999932
6230.0,0.930045797673,0.930045797740,0.999999999930
6250.0,0.980168003314,0.980168003365,0.999999999947
6270.0,0.946062897031,0.946062897049,0.999999999981
6290.0,0.976102474662,0.976102474695,0.999999999966
6310.0,0.996606515744,0.996606515818,0.999999999926
6330.0,0.941293114755,0.941293114831,0.999999999920
6350.0,0.667316033795,0.667316033843,0.999999999928
6370.0,0.704852891695,0.704852891726,0.999999999958
6390.0,0.854091470107,0.854091470124,0.999999999981
6410.0,0.341116094288,0.341116094291,0.999999999994
6430.0,0.595483258702,0.595483258702,0.999999999999
6450.0,0.813988372494,0.813988372494,1.000000000000
6470.0,0.688721326871,0.688721326871,1.000000000000
6490.0,0.259357482305,0.259357482305,1.000000000000
6510.0,0.719116219143,0.719116219143,1.000000000000
6530.0,0.753546000897,0.753546000897,1.000000000000
6550.0,0.586251800224,0.586251800224,1.000000000000
6570.0,0.421320775226,0.421320775226,1.000000000000
6590.0,0.610409647070,0.610409647070,1.000000000000
6610.0,0.764200948603,0.764200948603,1.000000000000
6630.0,0.364114136035,0.364114136035,1.000000000000
6650.0,0.690903543536,0.690903543536,1.000000000000
6670.0,0.770694897007,0.770694897007,1.000000000000
6690.0,0.751858603725,0.751858603725,1.000000000000
6710.0,0.640001859090,0.640001859090,1.000000000000
6730.0,0.815666231553,0.815666231553,1.000000000000
6750.0,0.931791367550,0.931791367551,1.000000000000
6770.0,0.808026040104,0.808026040105,0.999999999999
6790.0,0.532118359516,0.532118359517,0.999999999999
6810.0,0.972522751649,0.972522751650,0.999999999999
6830.0,0.773537393767,0.773537393768,0.999999999998
6850.0,0.715806712447,0.715806712448,0.999999999998
6870.0,0.546993613324,0.546993613325,0.999999999998
6890.0,0.938396251053,0.938396251055,0.999999999998
6910.0,0.839367964861,0.839367964862,0.999999999999
6930.0,0.995378755476,0.995378755476,1.000000000000
6950.0,0.847344518404,0.847344518405,0.999999999999
6970.0,0.777669985786,0.777669985788,0.999999999998
6990.0,0.856581892264,0.856581892267,0.999999999997
7010.0,0.974865735954,0.974865735956,0.999999999997
7030.0,0.850636471254,0.850636471255,0.999999999999
